4,K,Medium,0,28,14
4,K,Optimum,0,14,14
4,S,Very Low,0,12,3
4,S,Low,0,9,3
4,S,Medium,0,6,3
4,S,Optimum,0,3,3
4,Zn,Very Low,0,1.8,0.6
4,Zn,Low,0,1.2,0.6
4,Zn,Medium,0,0.6,0.6
4,Zn,Optimum,0,0,0
4,B,Very Low,0,0,0
4,B,Low,0,0,0
4,B,Medium,0,0,0
4,B,Optimum,0,0,0
4,Mo,Very Low,0,0,0
4,Mo,Low,0,0,0
4,Mo,Medium,0,0,0
4,Mo,Optimum,0,0,0
4,Mg,Very Low,0,0,0
4,Mg,Low,0,0,0
4,Mg,Medium,0,0,0
4,Mg,Optimum,0,0,0
5,N,Very Low,0,128,32
5,N,Low,0,96,32
5,N,Medium,0,64,32
5,N,Optimum,0,32,32
5,P,Very Low,0,16,4
5,P,Low,0,12,4
5,P,Medium,0,8,4
5,P,Optimum,0,4,4
5,K,Very Low,0,80,20
5,K,Low,0,60,20
5,K,Medium,0,40,20
5,K,Optimum,0,20,20
5,S,Very Low,0,12,3
5,S,Low,0,9,3
5,S,Medium,0,6,3
5,S,Optimum,0,3,3
5,Zn,Very Low,0,2.1,0.7
5,Zn,Low,0,1.4,0.7
5,Zn,Medium,0,0.7,0.7
5,Zn,Optimum,0,0,0
5,B,Very Low,0,0,0
5,B,Low,0,0,0
5,B,Medium,0,0,0
5,B,Optimum,0,0,0
5,Mo,Very Low,0,0,0
5,Mo,Low,0,0,0
5,Mo,Medium,0,0,0
5,Mo,Optimum,0,0,0
5,Mg,Very Low,0,0,0
5,Mg,Low,0,0,0
5,Mg,Medium,0,0,0
5,Mg,Optimum,0,,0
6,N,Very Low,0,88,22
6,N,Low,0,66,22
6,N,Medium,0,44,22
6,N,Optimum,0,22,22
6,P,Very Low,0,16,4
6,P,Low,0,12,4
6,P,Medium,0,8,4
6,P,Optimum,0,4,4
6,K,Very Low,0,60,15
6,K,Low,0,45,15
6,K,Medium,0,30,15
6,K,Optimum,0,15,15
6,S,Very Low,0,12,3
6,S,Low,0,9,3
6,S,Medium,0,6,3
6,S,Optimum,0,3,3
6,Zn,Very Low,0,1.8,0.6
6,Zn,Low,0,1.2,0.6
6,Zn,Medium,0,0.6,0.6
6,Zn,Optimum,0,,0
6,B,Very Low,0,0,0
6,B,Low,0,0,0
6,B,Medium,0,0,0
6,B,Optimum,0,,0
6,Mo,Very Low,0,0,0
6,Mo,Low,0,0,0
6,Mo,Medium,0,0,0
6,Mo,Optimum,0,,0
6,Mg,Very Low,0,0,0
6,Mg,Low,0,0,0
6,Mg,Medium,0,0,0
6,Mg,Optimum,0,,0
7,N,Very Low,0,68,17
7,N,Low,0,51,17
7,N,Medium,0,34,17
7,N,Optimum,0,17,17
7,P,Very Low,0,16,4
7,P,Low,0,12,4
7,P,Medium,0,8,4
7,P,Optimum,0,4,4
7,K,Very Low,0,44,11
7,K,Low,0,33,11
7,K,Medium,0,22,11
7,K,Optimum,0,11,11
7,S,Very Low,0,12,3
7,S,Low,0,9,3
7,S,Medium,0,6,3
7,S,Optimum,0,3,3
7,Zn,Very Low,0,1.8,0.6
7,Zn,Low,0,1.2,0.6
7,Zn,Medium,0,0.6,0.6
7,Zn,Optimum,0,,0
7,B,Very Low,0,0,0
7,B,Low,0,0,0
7,B,Medium,0,0,0
7,B,Optimum,0,,0
7,Mo,Very Low,0,0,0
7,Mo,Low,0,0,0
7,Mo,Medium,0,0,0
7,Mo,Optimum,0,,0
7,Mg,Very Low,0,0,0
7,Mg,Low,0,0,0
7,Mg,Medium,0,0,0
7,Mg,Optimum,0,,0
8,N,Very Low,0,40,10
8,N,Low,0,30,10
8,N,Medium,0,20,10
8,N,Optimum,0,10,10
8,P,Very Low,0,12,3
8,P,Low,0,9,3
8,P,Medium,0,6,3
8,P,Optimum,0,3,3
8,K,Very Low,0,32,8
8,K,Low,0,24,8
8,K,Medium,0,16,8
8,K,Optimum,0,8,8
8,S,Very Low,0,8,2
8,S,Low,0,6,2
8,S,Medium,0,4,2
8,S,Optimum,0,2,2
8,Zn,Very Low,0,1.5,0.5
8,Zn,Low,0,1,0.5
8,Zn,Medium,0,0.5,0.5
8,Zn,Optimum,0,,0
8,B,Very Low,0,0,0
8,B,Low,0,0,0
8,B,Medium,0,0,0
8,B,Optimum,0,,0
8,Mo,Very Low,0,0,0
8,Mo,Low,0,0,0
8,Mo,Medium,0,0,0
8,Mo,Optimum,0,,0
8,Mg,Very Low,0,0,0
8,Mg,Low,0,0,0
8,Mg,Medium,0,0,0
8,Mg,Optimum,0,,0
9,N,Very Low,0,120,30
9,N,Low,0,90,30
9,N,Medium,0,60,30
9,N,Optimum,0,30,30
9,P,Very Low,0,20,5
9,P,Low,0,15,5
9,P,Medium,0,10,5
9,P,Optimum,0,5,5
9,K,Very Low,0,100,25
9,K,Low,0,75,25
9,K,Medium,0,50,25
9,K,Optimum,0,25,25
9,S,Very Low,0,16,4
9,S,Low,0,12,4
9,S,Medium,0,8,4
9,S,Optimum,0,4,4
9,Zn,Very Low,0,2.4,0.8
9,Zn,Low,0,1.6,0.8
9,Zn,Medium,0,0.8,0.8
9,Zn,Optimum,0,,0
9,B,Very Low,0,0,0
9,B,Low,0,0,0
9,B,Medium,0,0,0
9,B,Optimum,0,,0
9,Mo,Very Low,0,0,0
9,Mo,Low,0,0,0
9,Mo,Medium,0,0,0
9,Mo,Optimum,0,,0
9,Mg,Very Low,0,0,0
9,Mg,Low,0,0,0
9,Mg,Medium,0,0,0
9,Mg,Optimum,0,,0
10,N,Very Low,0,96,24
10,N,Low,0,72,24
10,N,Medium,0,48,24
10,N,Optimum,0,24,24
10,P,Very Low,0,16,4
10,P,Low,0,12,4
10,P,Medium,0,8,4
10,P,Optimum,0,4,4
10,K,Very Low,0,80,20
10,K,Low,0,60,20
10,K,Medium,0,40,20
10,K,Optimum,0,20,20
10,S,Very Low,0,12,3
10,S,Low,0,9,3
10,S,Medium,0,6,3
10,S,Optimum,0,3,3
10,Zn,Very Low,0,2.1,0.7
10,Zn,Low,0,1.4,0.7
10,Zn,Medium,0,0.7,0.7
10,Zn,Optimum,0,,0
10,B,Very Low,0,0,0
10,B,Low,0,0,0
10,B,Medium,0,0,0
10,B,Optimum,0,,0
10,Mo,Very Low,0,0,0
10,Mo,Low,0,0,0
10,Mo,Medium,0,0,0
10,Mo,Optimum,0,,0
10,Mg,Very Low,0,0,0
10,Mg,Low,0,0,0
10,Mg,Medium,0,0,0
10,Mg,Optimum,0,,0
11,N,Very Low,0,72,18
11,N,Low,0,54,18
11,N,Medium,0,36,18
11,N,Optimum,0,18,18
11,P,Very Low,0,12,3
11,P,Low,0,9,3
11,P,Medium,0,6,3
11,P,Optimum,0,3,3
11,K,Very Low,0,60,15
11,K,Low,0,45,15
11,K,Medium,0,30,15
11,K,Optimum,0,15,15
11,S,Very Low,0,12,3
11,S,Low,0,9,3
11,S,Medium,0,6,3
11,S,Optimum,0,3,3
11,Zn,Very Low,0,1.8,0.6
11,Zn,Low,0,1.2,0.6
11,Zn,Medium,0,0.6,0.6
11,Zn,Optimum,0,,0
11,B,Very Low,0,0,0
11,B,Low,0,0,0
11,B,Medium,0,0,0
11,B,Optimum,0,,0
11,Mo,Very Low,0,0,0
11,Mo,Low,0,0,0
11,Mo,Medium,0,0,0
11,Mo,Optimum,0,,0
11,Mg,Very Low,0,0,0
11,Mg,Low,0,0,0
11,Mg,Medium,0,0,0
11,Mg,Optimum,0,,0
200,N,Very Low,0,52,13
200,N,Low,0,39,13
200,N,Medium,0,26,13
200,N,Optimum,0,13,13
200,P,Very Low,0,12,3
200,P,Low,0,9,3
200,P,Medium,0,6,3
200,P,Optimum,0,3,3
200,K,Very Low,0,48,12
200,K,Low,0,36,12
200,K,Medium,0,24,12
200,K,Optimum,0,12,12
200,S,Very Low,0,12,3
200,S,Low,0,9,3
200,S,Medium,0,6,3
200,S,Optimum,0,3,3
200,Zn,Very Low,0,1.5,0.5
200,Zn,Low,0,1,0.5
200,Zn,Medium,0,0.5,0.5
200,Zn,Optimum,0,,0
200,B,Very Low,0,0,0
200,B,Low,0,0,0
200,B,Medium,0,0,0
200,B,Optimum,0,,0
200,Mo,Very Low,0,0,0
200,Mo,Low,0,0,0
200,Mo,Medium,0,0,0
200,Mo,Optimum,0,,0
200,Mg,Very Low,0,0,0
200,Mg,Low,0,0,0
200,Mg,Medium,0,0,0
200,Mg,Optimum,0,,0
12,N,Very Low,0,52,13
12,N,Low,0,39,13
12,N,Medium,0,26,13
12,N,Optimum,0,13,13
12,P,Very Low,0,12,3
12,P,Low,0,9,3
12,P,Medium,0,6,3
12,P,Optimum,0,3,3
12,K,Very Low,0,48,12
12,K,Low,0,36,12
12,K,Medium,0,24,12
12,K,Optimum,0,12,12
12,S,Very Low,0,12,3
12,S,Low,0,9,3
12,S,Medium,0,6,3
12,S,Optimum,0,3,3
12,Zn,Very Low,0,1.5,0.5
12,Zn,Low,0,1,0.5
12,Zn,Medium,0,0.5,0.5
12,Zn,Optimum,0,0,0
12,B,Very Low,0,0,0
12,B,Low,0,0,0
12,B,Medium,0,0,0
12,B,Optimum,0,,0
12,Mo,Very Low,0,0,0
12,Mo,Low,0,0,0
12,Mo,Medium,0,0,0
12,Mo,Optimum,0,,0
12,Mg,Very Low,0,0,0
12,Mg,Low,0,0,0
12,Mg,Medium,0,0,0
12,Mg,Optimum,0,,0
13,N,Very Low,0,52,13
13,N,Low,0,39,13
13,N,Medium,0,26,13
13,N,Optimum,0,13,13
13,P,Very Low,0,12,3
13,P,Low,0,9,3
13,P,Medium,0,6,3
13,P,Optimum,0,3,3
13,K,Very Low,0,48,12
13,K,Low,0,36,12
13,K,Medium,0,24,12
13,K,Optimum,0,12,12
13,S,Very Low,0,12,3
13,S,Low,0,9,3
13,S,Medium,0,6,3
13,S,Optimum,0,3,3
13,Zn,Very Low,0,1.5,0.5
13,Zn,Low,0,1,0.5
13,Zn,Medium,0,0.5,0.5
13,Zn,Optimum,0,0,0
13,B,Very Low,0,0,0
13,B,Low,0,0,0
13,B,Medium,0,0,0
13,B,Optimum,0,,0
13,Mo,Very Low,0,0,0
13,Mo,Low,0,0,0
13,Mo,Medium,0,0,0
13,Mo,Optimum,0,,0
13,Mg,Very Low,0,0,0
13,Mg,Low,0,0,0
13,Mg,Medium,0,0,0
13,Mg,Optimum,0,,0
14,N,Very Low,0,60,15
14,N,Low,0,45,15
14,N,Medium,0,30,15
14,N,Optimum,0,15,15
14,P,Very Low,0,12,3
14,P,Low,0,9,3
14,P,Medium,0,6,3
14,P,Optimum,0,3,3
14,K,Very Low,0,44,11
14,K,Low,0,33,11
14,K,Medium,0,22,11
14,K,Optimum,0,11,11
14,S,Very Low,0,12,3
14,S,Low,0,9,3
14,S,Medium,0,6,3
14,S,Optimum,0,3,3
14,Zn,Very Low,0,1.5,0.5
14,Zn,Low,0,1,0.5
14,Zn,Medium,0,0.5,0.5
14,Zn,Optimum,0,,0
14,B,Very Low,0,0,0
14,B,Low,0,0,0
14,B,Medium,0,0,0
14,B,Optimum,0,,0
14,Mo,Very Low,0,0,0
14,Mo,Low,0,0,0
14,Mo,Medium,0,0,0
14,Mo,Optimum,0,,0
14,Mg,Very Low,0,0,0
14,Mg,Low,0,0,0
14,Mg,Medium,0,0,0
14,Mg,Optimum,0,,0
15,N,Very Low,0,48,12
15,N,Low,0,36,12
15,N,Medium,0,24,12
15,N,Optimum,0,12,12
15,P,Very Low,0,12,3
15,P,Low,0,9,3
15,P,Medium,0,6,3
15,P,Optimum,0,3,3
15,K,Very Low,0,40,10
15,K,Low,0,30,10
15,K,Medium,0,20,10
15,K,Optimum,0,10,10
15,S,Very Low,0,8,2
15,S,Low,0,6,2
15,S,Medium,0,4,2
15,S,Optimum,0,2,2
15,Zn,Very Low,0,1.5,0.5
15,Zn,Low,0,1,0.5
15,Zn,Medium,0,0.5,0.5
15,Zn,Optimum,0,,0
15,B,Very Low,0,0,0
15,B,Low,0,0,0
15,B,Medium,0,0,0
15,B,Optimum,0,,0
15,Mo,Very Low,0,0,0
15,Mo,Low,0,0,0
15,Mo,Medium,0,0,0
15,Mo,Optimum,0,,0
15,Mg,Very Low,0,0,0
15,Mg,Low,0,0,0
15,Mg,Medium,0,0,0
15,Mg,Optimum,0,,0
16,N,Very Low,0,160,40
16,N,Low,0,120,40
16,N,Medium,0,80,40
16,N,Optimum,0,40,40
16,P,Very Low,0,32,8
16,P,Low,0,24,8
16,P,Medium,0,16,8
16,P,Optimum,0,8,8
16,K,Very Low,0,120,30
16,K,Low,0,90,30
16,K,Medium,0,60,30
16,K,Optimum,0,30,30
16,S,Very Low,0,20,5
16,S,Low,0,15,5
16,S,Medium,0,10,5
16,S,Optimum,0,5,5
16,Zn,Very Low,0,3.9,1.3
16,Zn,Low,0,2.6,1.3
16,Zn,Medium,0,1.3,1.3
16,Zn,Optimum,0,,0
16,B,Very Low,0,2.1,0.7
16,B,Low,0,1.4,0.7
16,B,Medium,0,0.7,0.7
16,B,Optimum,0,,0
16,Mo,Very Low,0,0,0
16,Mo,Low,0,0,0
16,Mo,Medium,0,0,0
16,Mo,Optimum,0,,0
16,Mg,Very Low,0,12,4
16,Mg,Low,0,8,4
16,Mg,Medium,0,4,4
16,Mg,Optimum,0,,0
17,N,Very Low,0,60,15
17,N,Low,0,45,15
17,N,Medium,0,30,15
17,N,Optimum,0,15,15
17,P,Very Low,0,20,5
17,P,Low,0,15,5
17,P,Medium,0,10,5
17,P,Optimum,0,5,5
17,K,Very Low,0,48,12
17,K,Low,0,36,12
17,K,Medium,0,24,12
17,K,Optimum,0,12,12
17,S,Very Low,0,10,2.5
17,S,Low,0,7.5,2.5
17,S,Medium,0,5,2.5
17,S,Optimum,0,2.5,2.5
17,Zn,Very Low,0,3,1.5
17,Zn,Low,0,1.5,1.5
17,Zn,Medium,0,,0
17,Zn,Optimum,0,,0
17,B,Very Low,0,1.5,0.5
17,B,Low,0,1,0.5
17,B,Medium,0,0.5,0.5
17,B,Optimum,0,,0
17,Mo,Very Low,0,0,0
17,Mo,Low,0,0,0
17,Mo,Medium,0,0,0
17,Mo,Optimum,0,,0
17,Mg,Very Low,0,8,4
17,Mg,Low,0,4,4
17,Mg,Medium,0,,0
17,Mg,Optimum,0,,0
18,N,Very Low,0,300,75
18,N,Low,0,225,75
18,N,Medium,0,150,75
18,N,Optimum,0,75,75
18,P,Very Low,0,80,20
18,P,Low,0,60,20
18,P,Medium,0,40,20
18,P,Optimum,0,20,20
18,K,Very Low,0,160,40
18,K,Low,0,120,40
18,K,Medium,0,80,40
18,K,Optimum,0,40,40
18,S,Very Low,0,60,15
18,S,Low,0,45,15
18,S,Medium,0,30,15
18,S,Optimum,0,15,15
18,Zn,Very Low,0,6,2
18,Zn,Low,0,4,2
18,Zn,Medium,0,2,2
18,Zn,Optimum,0,,0
18,B,Very Low,0,2.4,0.8
18,B,Low,0,1.6,0.8
18,B,Medium,0,0.8,0.8
18,B,Optimum,0,,0
18,Mo,Very Low,0,0,0
18,Mo,Low,0,0,0
18,Mo,Medium,0,0,0
18,Mo,Optimum,0,,0
18,Mg,Very Low,0,20,5
18,Mg,Low,0,15,5
18,Mg,Medium,0,10,5
18,Mg,Optimum,0,5,5
19,N,Very Low,0,180,45
19,N,Low,0,135,45
19,N,Medium,0,90,45
19,N,Optimum,0,45,45
19,P,Very Low,0,48,12
19,P,Low,0,36,12
19,P,Medium,0,24,12
19,P,Optimum,0,12,12
19,K,Very Low,0,96,24
19,K,Low,0,72,24
19,K,Medium,0,48,24
19,K,Optimum,0,24,24
19,S,Very Low,0,36,9
19,S,Low,0,27,9
19,S,Medium,0,18,9
19,S,Optimum,0,9,9
19,Zn,Very Low,0,4.2,1.4
19,Zn,Low,0,2.8,1.4
19,Zn,Medium,0,1.4,1.4
19,Zn,Optimum,0,,0
19,B,Very Low,0,2.1,0.7
19,B,Low,0,1.4,0.7
19,B,Medium,0,0.7,0.7
19,B,Optimum,0,,0
19,Mo,Very Low,0,0,0
19,Mo,Low,0,0,0
19,Mo,Medium,0,0,0
19,Mo,Optimum,0,,0
19,Mg,Very Low,0,15,5
19,Mg,Low,0,10,5
19,Mg,Medium,0,5,5
19,Mg,Optimum,0,,0
19,N,Very Low,0,160,40
19,N,Low,0,120,40
19,N,Medium,0,80,40
19,N,Optimum,0,40,40
19,P,Very Low,0,48,12
19,P,Low,0,36,12
19,P,Medium,0,24,12
19,P,Optimum,0,12,12
19,K,Very Low,0,100,25
19,K,Low,0,75,25
19,K,Medium,0,50,25
19,K,Optimum,0,25,25
19,S,Very Low,0,40,10
19,S,Low,0,30,10
19,S,Medium,0,20,10
19,S,Optimum,0,10,10
19,Zn,Very Low,0,4.2,1.4
19,Zn,Low,0,2.8,1.4
19,Zn,Medium,0,1.4,1.4
19,Zn,Optimum,0,,0
19,B,Very Low,0,2.1,0.7
19,B,Low,0,1.4,0.7
19,B,Medium,0,0.7,0.7
19,B,Optimum,0,,0
19,Mo,Very Low,0,0,0
19,Mo,Low,0,0,0
19,Mo,Medium,0,0,0
19,Mo,Optimum,0,,0
19,Mg,Very Low,0,9,3
19,Mg,Low,0,6,3
19,Mg,Medium,0,3,3
19,Mg,Optimum,0,,0
24,N,Very Low,0,80,20
24,N,Low,0,60,20
24,N,Medium,0,40,20
24,N,Optimum,0,20,20
24,P,Very Low,0,28,7
24,P,Low,0,21,7
24,P,Medium,0,14,7
24,P,Optimum,0,7,7
24,K,Very Low,0,60,15
24,K,Low,0,45,15
24,K,Medium,0,30,15
24,K,Optimum,0,15,15
24,S,Very Low,0,12,3
24,S,Low,0,9,3
24,S,Medium,0,6,3
24,S,Optimum,0,3,3
24,Zn,Very Low,0,3,1
24,Zn,Low,0,2,1
24,Zn,Medium,0,1,1
24,Zn,Optimum,0,,0
24,B,Very Low,0,0,0
24,B,Low,0,0,0
24,B,Medium,0,0,0
24,B,Optimum,0,,0
24,Mo,Very Low,0,0,0
24,Mo,Low,0,0,0
24,Mo,Medium,0,0,0
24,Mo,Optimum,0,,0
24,Mg,Very Low,0,0,0
24,Mg,Low,0,0,0
24,Mg,Medium,0,0,0
24,Mg,Optimum,0,,0
25,N,Very Low,0,80,20
25,N,Low,0,60,20
25,N,Medium,0,40,20
25,N,Optimum,0,20,20
25,P,Very Low,0,28,7
25,P,Low,0,21,7
25,P,Medium,0,14,7
25,P,Optimum,0,7,7
25,K,Very Low,0,60,15
25,K,Low,0,45,15
25,K,Medium,0,30,15
25,K,Optimum,0,15,15
25,S,Very Low,0,12,3
25,S,Low,0,9,3
25,S,Medium,0,6,3
25,S,Optimum,0,3,3
25,Zn,Very Low,0,3,1
25,Zn,Low,0,2,1
25,Zn,Medium,0,1,1
25,Zn,Optimum,0,,0
25,B,Very Low,0,0,0
25,B,Low,0,0,0
25,B,Medium,0,0,0
25,B,Optimum,0,,0
25,Mo,Very Low,0,0,0
25,Mo,Low,0,0,0
25,Mo,Medium,0,0,0
25,Mo,Optimum,0,,0
25,Mg,Very Low,0,0,0
25,Mg,Low,0,0,0
25,Mg,Medium,0,0,0
25,Mg,Optimum,0,,0
26,N,Very Low,0,80,20
26,N,Low,0,60,20
26,N,Medium,0,40,20
26,N,Optimum,0,20,20
26,P,Very Low,0,32,8
26,P,Low,0,24,8
26,P,Medium,0,16,8
26,P,Optimum,0,8,8
26,K,Very Low,0,56,14
26,K,Low,0,42,14
26,K,Medium,0,28,14
26,K,Optimum,0,14,14
26,S,Very Low,0,12,3
26,S,Low,0,9,3
26,S,Medium,0,6,3
26,S,Optimum,0,3,3
26,Zn,Very Low,0,3,1
26,Zn,Low,0,2,1
26,Zn,Medium,0,1,1
26,Zn,Optimum,0,,0
26,B,Very Low,0,0,0
26,B,Low,0,0,0
26,B,Medium,0,0,0
26,B,Optimum,0,,0
26,Mo,Very Low,0,0,0
26,Mo,Low,0,0,0
26,Mo,Medium,0,0,0
26,Mo,Optimum,0,,0
26,Mg,Very Low,0,0,0
26,Mg,Low,0,0,0
26,Mg,Medium,0,0,0
26,Mg,Optimum,0,,0
27,N,Very Low,0,100,25
27,N,Low,0,75,25
27,N,Medium,0,50,25
27,N,Optimum,0,25,25
27,P,Very Low,0,16,4
27,P,Low,0,12,4
27,P,Medium,0,8,4
27,P,Optimum,0,4,4
27,K,Very Low,0,80,20
27,K,Low,0,60,20
27,K,Medium,0,40,20
27,K,Optimum,0,20,20
27,S,Very Low,0,20,5
27,S,Low,0,15,5
27,S,Medium,0,10,5
27,S,Optimum,0,5,5
27,Zn,Very Low,0,4.5,1.5
27,Zn,Low,0,3,1.5
27,Zn,Medium,0,1.5,1.5
27,Zn,Optimum,0,,0
27,B,Very Low,0,0,0
27,B,Low,0,0,0
27,B,Medium,0,0,0
27,B,Optimum,0,,0
27,Mo,Very Low,0,0,0
27,Mo,Low,0,0,0
27,Mo,Medium,0,0,0
27,Mo,Optimum,0,,0
27,Mg,Very Low,0,0,0
27,Mg,Low,0,0,0
27,Mg,Medium,0,0,0
27,Mg,Optimum,0,,0
28,N,Very Low,0,120,30
28,N,Low,0,90,30
28,N,Medium,0,60,30
28,N,Optimum,0,30,30
28,P,Very Low,0,20,5
28,P,Low,0,15,5
28,P,Medium,0,10,5
28,P,Optimum,0,5,5
28,K,Very Low,0,100,25
28,K,Low,0,75,25
28,K,Medium,0,50,25
28,K,Optimum,0,25,25
28,S,Very Low,0,32,8
28,S,Low,0,24,8
28,S,Medium,0,16,8
28,S,Optimum,0,8,8
28,Zn,Very Low,0,6,2
28,Zn,Low,0,4,2
28,Zn,Medium,0,2,2
28,Zn,Optimum,0,,0
28,B,Very Low,0,0,0
28,B,Low,0,0,0
28,B,Medium,0,0,0
28,B,Optimum,0,,0
28,Mo,Very Low,0,0,0
28,Mo,Low,0,0,0
28,Mo,Medium,0,0,0
28,Mo,Optimum,0,,0
28,Mg,Very Low,0,0,0
28,Mg,Low,0,0,0
28,Mg,Medium,0,0,0
28,Mg,Optimum,0,,0
29,N,Very Low,0,120,30
29,N,Low,0,90,30
29,N,Medium,0,60,30
29,N,Optimum,0,30,30
29,P,Very Low,0,20,5
29,P,Low,0,15,5
29,P,Medium,0,10,5
29,P,Optimum,0,5,5
29,K,Very Low,0,80,20
29,K,Low,0,60,20
29,K,Medium,0,40,20
29,K,Optimum,0,20,20
29,S,Very Low,0,32,8
29,S,Low,0,24,8
29,S,Medium,0,16,8
29,S,Optimum,0,8,8
29,Zn,Very Low,0,0,0
29,Zn,Low,0,0,0
29,Zn,Medium,0,0,0
29,Zn,Optimum,0,,0
29,B,Very Low,0,0,0
29,B,Low,0,0,0
29,B,Medium,0,0,0
29,B,Optimum,0,,0
29,Mo,Very Low,0,0,0
29,Mo,Low,0,0,0
29,Mo,Medium,0,0,0
29,Mo,Optimum,0,,0
29,Mg,Very Low,0,0,0
29,Mg,Low,0,0,0
29,Mg,Medium,0,0,0
29,Mg,Optimum,0,,0
30,N,Very Low,0,120,30
30,N,Low,0,90,30
30,N,Medium,0,60,30
30,N,Optimum,0,30,30
30,P,Very Low,0,20,5
30,P,Low,0,15,5
30,P,Medium,0,10,5
30,P,Optimum,0,5,5
30,K,Very Low,0,80,20
30,K,Low,0,60,20
30,K,Medium,0,40,20
30,K,Optimum,0,20,20
30,S,Very Low,0,32,8
30,S,Low,0,24,8
30,S,Medium,0,16,8
30,S,Optimum,0,8,8
30,Zn,Very Low,0,0,0
30,Zn,Low,0,0,0
30,Zn,Medium,0,0,0
30,Zn,Optimum,0,,0
30,B,Very Low,0,0,0
30,B,Low,0,0,0
30,B,Medium,0,0,0
30,B,Optimum,0,,0
30,Mo,Very Low,0,0,0
30,Mo,Low,0,0,0
30,Mo,Medium,0,0,0
30,Mo,Optimum,0,,0
30,Mg,Very Low,0,0,0
30,Mg,Low,0,0,0
30,Mg,Medium,0,0,0
30,Mg,Optimum,0,,0
31,N,Very Low,0,140,35
31,N,Low,0,105,35
31,N,Medium,0,70,35
31,N,Optimum,0,35,35
31,P,Very Low,0,32,8
31,P,Low,0,24,8
31,P,Medium,0,16,8
31,P,Optimum,0,8,8
31,K,Very Low,0,48,12
31,K,Low,0,36,12
31,K,Medium,0,24,12
31,K,Optimum,0,12,12
31,S,Very Low,0,20,5
31,S,Low,0,15,5
31,S,Medium,0,10,5
31,S,Optimum,0,5,5
31,Zn,Very Low,0,6,2
31,Zn,Low,0,4,2
31,Zn,Medium,0,2,2
31,Zn,Optimum,0,,0
31,B,Very Low,0,3,1
31,B,Low,0,2,1
31,B,Medium,0,1,1
31,B,Optimum,0,,0
